Loyalty#,Customer Lifetime Value,Income,TotalPointsAccumulated,TotalPointsRedeemed
644938,5334.78,74606.0,40959.15,6951.0
644945,8025.23,0.0,53650.36,39858.2
645057,9095.74,0.0,45350.95,10174.0
645072,6847.12,71038.0,37895.58,36099.5
645081,2938.81,96765.0,29003.4,0.0
645114,11763.15,28045.0,10789.0,6777.0
645145,14709.0,36670.0,40325.66,7945.8
645147,4340.09,0.0,48923.95,15384.3
645244,11546.17,81081.0,43686.63,10922.4
645265,4013.95,56586.0,51241.86,2947.0
645280,3939.01,60021.0,38646.18,12089.7
645333,17263.64,96917.0,0.0,0.0
645450,13869.93,28432.0,35928.28,0.0
645508,14196.97,77738.0,53020.51,22729.7
645566,3746.03,70342.0,37531.34,2395.0
645600,4832.12,0.0,37814.92,8492.0
645635,3349.64,78092.0,0.0,0.0
645653,7635.88,30262.0,48388.3,3081.0
645688,7583.19,24133.0,38298.35,0.0
645712,26016.53,43922.0,41887.95,3200.0
645742,4235.18,60334.0,0.0,0.0
645895,5623.31,11612.0,46634.88,38665.5
645919,7484.31,46998.0,40510.62,0.0
645927,7366.19,70014.0,30596.26,11713.5
645986,5555.83,74015.0,30992.99,8051.0
646022,4374.04,34516.0,40190.95,3309.0
646023,3065.37,22985.0,4064.0,4160.0
646038,5332.46,68931.0,33523.0,2771.0
646137,13569.24,20978.0,32664.97,17442.0
646168,4996.55,71600.0,40292.11,9680.5
646178,7713.82,0.0,33038.34,4384.0
646187,2336.29,21564.0,14260.0,0.0
646189,12807.09,0.0,43451.38,5848.2
646198,8365.68,26630.0,9626.79,9051.0
646225,2838.07,0.0,46802.67,0.0
646262,4893.98,25572.0,0.0,0.0
646277,2237.35,0.0,39724.62,17093.6
646289,10346.11,55906.0,1114.0,0.0
646359,5771.61,65709.0,43384.01,0.0
646399,16985.5,22497.0,43462.37,0.0
646502,5639.94,73168.0,37789.29,25985.0
646519,7434.27,49057.0,28255.09,11652.2
646756,6883.67,64600.0,0.0,0.0
646935,10861.71,64744.0,29849.33,7739.0
647005,3123.08,0.0,15786.11,0.0
647041,2086.61,0.0,40566.26,3086.0
647133,8336.08,0.0,28291.83,22026.2
647214,9642.21,36108.0,38505.63,7011.0
647393,8356.18,0.0,0.0,0.0
647491,3728.83,0.0,40070.61,33827.6
647658,3861.49,93272.0,8180.0,3339.0
647672,8140.0,0.0,49225.07,6543.6
647684,9594.25,27443.0,41566.58,3974.0
647726,9667.13,72885.0,42886.0,5916.6
647791,2787.5,62506.0,16771.32,0.0
647894,5341.44,0.0,32364.2,3125.0
647933,7582.11,64801.0,1804.0,0.0
647956,20477.11,58317.0,21460.8,6717.0
648043,13727.8,0.0,32600.04,11096.9
648077,9025.07,23675.0,65226.34,10209.2
648231,2826.8,24224.0,3718.0,5167.0
648286,2399.05,19112.0,0.0,0.0
648365,5470.06,54507.0,42648.92,0.0
648380,16301.97,19614.0,28811.96,17114.0
648432,2819.11,88067.0,29773.91,14204.7
648455,36057.54,90330.0,34736.64,2616.0
648533,8682.23,10540.0,31937.71,37106.9
648575,27386.15,0.0,39903.1,4919.1
648586,13297.64,88430.0,31181.51,3873.0
648596,6769.32,0.0,39333.89,0.0
648648,4619.45,95301.0,40145.84,5901.4
648653,7614.14,27293.0,29515.31,0.0
648924,2730.35,63401.0,27194.54,6103.0
649052,11085.88,69090.0,24889.89,0.0
649054,4379.77,47747.0,35473.21,0.0
649089,2673.32,28728.0,10075.0,0.0
649104,7378.51,0.0,41290.78,4551.0
649194,26770.45,26335.0,34679.65,13153.7
649321,4175.95,23060.0,26299.06,10388.2
649404,6361.95,0.0,0.0,0.0
649422,2553.67,73935.0,27538.68,12263.6
649442,13441.01,80744.0,31986.86,3317.0
649487,7261.62,0.0,16458.79,0.0
649656,2953.62,76474.0,41185.380000000005,20434.5
649680,7761.27,43137.0,15245.0,3298.0
649770,14567.27,0.0,30095.01,6923.6
649802,8356.18,0.0,31095.63,8327.7
649855,8071.65,0.0,47018.98,0.0
649918,10656.88,72540.0,4564.0,9334.0
649961,10996.71,0.0,50906.36,13465.3
649972,8272.33,96689.0,25476.27,19913.9
649994,10295.47,24723.0,44535.92,15148.7
650290,5229.68,26540.0,20182.51,7022.4
650358,3588.93,0.0,38432.03,9162.6
650366,5558.31,0.0,0.0,0.0
650377,2704.54,24173.0,39447.51,6598.0
650420,6473.33,0.0,43437.13,16809.3
650445,4529.06,65134.0,47885.74,12773.7
650466,4623.54,0.0,79697.65,8760.9
650486,3738.44,27208.0,38427.75,8948.0
650529,7427.85,78294.0,37916.67,26250.8
650553,4883.55,19096.0,38825.34,3777.0
650621,5044.86,59292.0,18196.85,19624.3
650657,4463.61,0.0,45456.55,13417.0
650704,8066.07,17950.0,32922.37,15145.5
650721,5989.77,66839.0,21783.63,19574.9
650801,8334.32,49851.0,0.0,0.0
650870,2725.36,36650.0,48600.46,33286.4
650957,5424.26,67414.0,0.0,0.0
651006,5165.81,43461.0,38982.47,9532.9
651020,5608.16,81914.0,29007.39,6190.2
651054,4583.75,94804.0,6851.0,5620.0
651097,44520.14,49259.0,42591.64,12384.4
651210,2813.51,50397.0,0.0,0.0
651250,14203.62,90456.0,25274.9,10824.9
651277,12992.28,0.0,0.0,0.0
651281,31161.75,30916.0,40518.23,13148.7
651377,29973.42,48471.0,53640.45,7029.0
651469,2533.74,53988.0,0.0,0.0
651605,2927.22,76850.0,45867.2,22347.0
651622,5895.11,78352.0,50193.71,11239.0
651631,10025.92,0.0,37852.41,0.0
651645,9807.83,0.0,10401.0,0.0
651694,16256.81,21206.0,49858.04,33374.0
651740,9985.37,36268.0,44439.54,0.0
651835,8204.86,0.0,43987.42,16778.6
651959,8177.05,54695.0,35827.94,0.0
652034,12476.65,0.0,34876.41,10586.3
652047,7126.47,30895.0,44045.07,5930.0
652194,8417.16,20215.0,35919.3,12116.3
652212,2639.98,69819.0,43870.9,2421.0
652291,4439.9,88613.0,34418.14,17387.4
652300,10622.52,25634.0,0.0,0.0
652357,10115.45,63528.0,0.0,0.0
652370,3958.0,0.0,32310.8,8122.5
652374,2674.73,56342.0,18283.19,0.0
652394,3500.86,0.0,37434.97,12893.6
652431,19504.47,0.0,0.0,0.0
652498,2924.98,64459.0,38566.9,12241.1
652499,8184.69,82680.0,7393.0,0.0
652501,8658.86,62464.0,50330.12,11060.1
652518,13367.87,57335.0,41763.42,7525.9
652614,4974.8,75644.0,28947.95,35005.9
652627,83325.38,58958.0,0.0,0.0
652636,9670.18,20942.0,4612.0,0.0
652642,15083.78,26021.0,31507.53,12779.4
652741,6143.9,45032.0,6634.0,0.0
652756,2846.25,28919.0,9200.0,0.0
652781,8879.79,52583.0,0.0,0.0
652790,17420.57,31737.0,34694.47,0.0
652809,6369.26,34498.0,0.0,0.0
652816,3199.82,78784.0,39478.47,14151.4
652852,2730.31,36218.0,52073.11,10324.6
652862,6165.56,0.0,35908.07,0.0
653015,5170.45,35334.0,37903.42,7617.1
653070,9100.73,59183.0,40837.61,12251.2
653081,10208.93,35482.0,39449.84,23893.1
653191,2585.56,64592.0,39099.64,2950.0
653259,4327.1,69040.0,42075.76,4612.0
653304,5184.95,49312.0,6969.0,5846.0
653324,7451.49,0.0,2972.0,4140.0
653337,5935.57,90263.0,44123.91,25536.0
653340,3252.83,20166.0,45890.44,7584.8
653354,4014.45,37384.0,13489.09,8434.1
653400,3102.79,21235.0,36759.93,18826.3
653441,7988.51,58268.0,30514.78,11088.7
653539,2764.49,61085.0,34552.11,31696.6
653542,2972.46,0.0,46822.8,28656.0
653572,11093.72,78255.0,41272.84,16012.3
653636,2758.7,44619.0,28833.51,9530.4
653637,5414.62,26893.0,39092.54,10177.2
653698,5239.89,27978.0,45777.82,19017.4
653851,3974.14,0.0,21722.85,4342.0
653890,6947.84,0.0,0.0,0.0
653973,2724.26,0.0,22664.08,0.0
654073,2854.11,71126.0,26832.42,6110.0
654086,4584.14,85245.0,45284.1,14286.1
654122,10507.5,76549.0,39680.33,0.0
654187,4940.51,65985.0,39181.61,6042.0
654225,2375.0,47455.0,14462.07,0.0
654249,7285.03,44788.0,2485.0,0.0
654288,5119.41,40169.0,39394.52,2926.0
654389,7234.14,86448.0,13511.0,4672.0
654433,14789.62,51817.0,26273.76,10412.0
654540,8032.4,27658.0,9167.0,0.0
654578,4764.86,78757.0,50275.32,11602.4
654748,3996.77,46210.0,16549.89,0.0
654751,2592.89,35705.0,47898.89,4039.0
654817,4737.84,63977.0,36835.13,16039.4
654890,5065.49,26733.0,39613.76,15422.3
654919,9162.06,29723.0,0.0,0.0
654941,3688.11,0.0,45421.69,5017.9
654983,3303.09,29385.0,0.0,0.0
655016,8743.85,99517.0,5507.82,0.0
655039,5083.79,62088.0,3927.0,0.0
655044,4942.63,23285.0,29446.06,14139.8
655082,3674.57,84814.0,43200.2,17501.6
655085,4639.98,28358.0,6081.0,5933.0
655263,8630.05,24065.0,0.0,0.0
655325,3118.98,23008.0,37079.13,3609.0
655453,5174.08,88081.0,35956.93,5853.9
655473,5297.15,23908.0,0.0,0.0
655480,7121.08,0.0,40151.96,11741.9
655614,4945.07,78796.0,0.0,0.0
655715,5274.43,44051.0,46747.02,27760.9
655721,4905.13,88043.0,9022.0,5629.0
655743,4505.85,20284.0,42666.16,19483.3
655892,2369.11,0.0,35572.41,0.0
655957,13755.54,15340.0,33210.97,12568.5
655995,13265.96,34482.0,0.0,0.0
656027,4550.86,17913.0,54884.61,0.0
656036,14439.8,58452.0,16128.18,6608.2
656288,4669.23,76157.0,49416.69,25074.3
656360,7706.96,0.0,40185.06,22845.2
656415,17723.76,25771.0,30424.48,6786.8
656454,16414.04,0.0,3132.0,0.0
656487,5473.16,93870.0,50485.43,0.0
656572,7812.89,72353.0,30735.33,9452.5
656639,5553.52,96587.0,33408.61,0.0
656650,8823.85,75741.0,40170.36,13065.5
656858,4863.47,52728.0,0.0,0.0
656942,6081.05,0.0,38232.19,10172.6
656958,29412.29,0.0,0.0,0.0
656993,3644.83,82477.0,2765.0,0.0
657116,5971.0,64008.0,35221.93,3950.0
657118,9700.35,0.0,59920.22,16039.8
657339,4812.53,16531.0,34638.8,4267.0
657492,15228.2,95140.0,49176.16,12486.8
657668,5390.27,70705.0,21661.73,8494.0
657730,6005.85,13528.0,22149.73,0.0
657748,3351.57,29160.0,30375.68,21344.8
657777,7582.11,64801.0,0.0,0.0
657842,6308.92,21368.0,14175.0,3732.0
657865,5838.9,81082.0,43113.41,30981.3
657946,3939.01,60021.0,12923.0,6251.0
657980,12036.62,44428.0,0.0,0.0
658076,11830.95,92931.0,2271.0,0.0
658175,6272.42,76673.0,30477.9,20286.0
658257,2733.43,93558.0,0.0,0.0
658310,6746.43,70328.0,37987.55,0.0
658330,3895.96,35970.0,34510.73,22071.1
658407,3614.08,0.0,36271.09,17854.3
658546,14333.92,41459.0,36079.43,15236.1
658726,10033.28,0.0,7355.16,0.0
658861,5325.39,62470.0,45572.66,17780.9
658996,2359.42,19864.0,18440.95,0.0
659011,5635.29,59325.0,39865.63,12906.7
659112,9942.3,67890.0,39765.87,6728.7
659147,2121.31,0.0,32610.82,34019.4
659205,11005.02,0.0,47122.93,13910.2
659251,2756.94,29926.0,44270.29,16858.7
659400,8679.8,55842.0,51131.2,6479.0
659419,15167.04,40467.0,41396.6,0.0
659454,5181.05,0.0,0.0,0.0
659481,7341.86,0.0,29572.38,3397.0
659536,8337.19,74460.0,37906.4,15762.4
659607,2511.7,14906.0,48169.07,3256.0
659637,2344.23,0.0,44680.11,28517.4
659731,16548.86,81639.0,0.0,0.0
659767,2590.21,18746.0,26833.59,16081.4
659781,12550.88,22234.0,29376.46,7940.1
659792,6503.4,22081.0,0.0,0.0
659882,6767.81,39650.0,24177.88,5745.0
659967,2457.58,52926.0,36039.33,22061.7
660030,5234.78,0.0,65960.85,31177.1
660047,7423.93,0.0,24280.47,15897.5
660098,10892.91,68025.0,4608.0,0.0
660119,6516.21,0.0,29488.98,3084.0
660178,4413.26,0.0,43260.91,12896.4
660197,4482.02,62977.0,37212.44,14761.1
660294,2498.96,76792.0,37544.8,11494.2
660349,2582.41,76731.0,0.0,0.0
660376,4686.47,58089.0,40397.85,13285.3
660395,7469.56,48088.0,42864.33,0.0
660436,5123.77,0.0,33038.87,14042.9
660457,5908.16,86277.0,33153.09,5920.0
660554,4282.95,40864.0,21411.17,15930.2
660684,10442.65,17269.0,33215.62,0.0
660768,2064.7,0.0,32706.7,6047.0
660922,4992.92,24368.0,27944.5,7033.0
660958,9915.9,30604.0,42550.57,3745.0
661035,3823.85,0.0,24224.64,10094.7
661050,2369.44,0.0,45365.5,17844.8
661054,2721.75,22885.0,31096.58,0.0
661069,5577.24,77265.0,16149.17,0.0
661088,3703.44,23120.0,45415.95,5918.0
661118,7260.83,0.0,46766.68,0.0
661150,8269.08,20225.0,32972.33,6560.7
661193,4991.58,56649.0,46132.62,4102.0
661274,5408.91,80192.0,45294.29,30986.8
661321,2470.12,0.0,25768.27,0.0
661411,20096.89,92766.0,43826.87,4577.0
661442,2404.38,62488.0,0.0,0.0
661451,8188.92,45318.0,41783.12,10037.8
661469,10629.34,56598.0,38694.56,9076.0
661487,5385.85,29664.0,30803.38,16089.2
661502,32643.08,77915.0,55459.93,4919.1
661546,3094.32,20954.0,0.0,0.0
661587,7264.8,12075.0,13595.05,0.0
661708,6462.22,0.0,17497.38,10609.6
661744,5363.53,64604.0,33977.31,3457.0
662022,8696.91,91423.0,35595.27,12391.5
662045,2839.81,33252.0,18767.0,10848.0
662164,2930.69,33663.0,16741.64,0.0
662166,3241.84,33701.0,41525.65,6868.0
662209,5147.11,33171.0,39557.88,8318.2
662268,5090.78,93018.0,35807.83,12776.8
662272,32437.05,0.0,26414.59,0.0
662380,8658.86,62464.0,30912.59,2682.0
662392,2593.9,0.0,4535.93,0.0
662406,32196.6,91375.0,34623.24,13181.5
662489,29037.48,0.0,11825.05,0.0
662521,4448.64,23006.0,37884.95,28029.1
662594,4526.53,0.0,33633.56,10765.5
662665,7582.11,64801.0,32248.22,15633.8
662723,5480.07,59311.0,0.0,0.0
662750,8717.05,83846.0,42762.46,0.0
662848,8406.76,67128.0,38781.09,11324.0
662880,4757.24,67486.0,41686.63,7510.1
662934,2555.05,0.0,6895.0,0.0
662936,16675.9,57844.0,26996.54,8960.4
662973,7019.18,26806.0,33565.89,7987.6
663062,5560.28,0.0,18673.39,11312.6
663067,13917.38,67267.0,39231.73,0.0
663072,7209.09,0.0,0.0,0.0
663098,12883.81,34148.0,0.0,0.0
663133,6575.54,10517.0,45736.23,5611.0
663150,4967.04,0.0,41216.28,15791.5
663213,2582.41,76731.0,10984.0,4242.0
663270,8370.57,33409.0,43906.37,8819.0
663343,7638.44,66106.0,36822.11,2834.0
663382,9655.44,0.0,34332.23,6240.0
663402,9267.92,55808.0,18786.82,0.0
663416,2903.75,0.0,51354.24,8263.1
663422,2731.52,69844.0,36063.44,10429.1
663513,6966.69,41837.0,34215.06,2920.0
663514,2759.62,64388.0,57804.8,9254.9
663521,4277.56,75921.0,34009.53,10429.3
663573,7507.46,60920.0,35810.38,18405.3
663641,5705.9,0.0,0.0,0.0
663659,2397.04,22283.0,8865.0,11507.0
663719,5073.28,57709.0,37719.35,23168.4
663746,3472.37,0.0,5778.0,0.0
663757,7901.74,0.0,32195.96,17150.8
663897,2279.7,23253.0,3727.0,0.0
663918,7636.28,0.0,40391.66,19130.3
663975,6019.96,0.0,233.79,0.0
664008,7356.56,81145.0,17748.260000000002,4768.0
664034,2369.44,0.0,27565.01,19290.3
664052,5106.11,30110.0,31619.94,0.0
664054,3239.12,16061.0,38046.85,8200.4
664062,6514.95,0.0,29157.61,0.0
664084,9161.66,91763.0,58624.12,13877.6
664112,4809.22,48029.0,22426.57,7951.5
664183,8569.42,99803.0,4843.0,0.0
664277,8935.03,39910.0,40647.99,13711.6
664379,8609.16,79090.0,41999.47,19554.7
664493,11513.16,0.0,35856.37,21724.4
664666,3300.68,0.0,36661.57,3358.0
664684,4721.66,0.0,9678.0,10576.0
664705,3546.4,0.0,32973.3,0.0
664737,5017.85,79814.0,38127.07,9869.0
664759,5417.74,54898.0,15300.17,4006.0
664771,2839.3,71460.0,43260.32,20873.0
664799,7416.2,0.0,24762.84,15469.9
664856,7200.66,0.0,28388.6,0.0
665024,22256.69,23444.0,32296.68,0.0
665031,9799.18,22166.0,0.0,0.0
665100,8873.2,28558.0,39533.04,19642.2
665373,5564.74,49833.0,6668.45,0.0
665374,3763.64,93595.0,0.0,0.0
665403,21172.39,0.0,49100.4,23607.5
665454,17786.28,99790.0,2832.0,0.0
665467,5817.83,86824.0,36418.4,12789.1
665533,5642.75,68654.0,0.0,0.0
665548,4654.95,0.0,40505.64,14282.3
665645,4170.69,29462.0,2169.0,4023.0
665646,13197.93,0.0,25805.42,14548.0
665679,14558.42,40260.0,14346.91,9825.1
665701,14627.93,40711.0,25728.4,4835.0
665763,5729.86,92254.0,0.0,0.0
665773,5294.28,61687.0,2872.0,0.0
665890,5111.36,0.0,39264.81,17078.2
666189,13466.92,11432.0,8850.0,0.0
666222,12779.06,0.0,55496.44,3516.0
666301,4428.03,58577.0,46843.55,21546.0
666337,24278.1,20983.0,33339.6,20410.1
666381,2818.31,88816.0,38113.24,0.0
666417,4881.39,90892.0,40869.6,20939.1
666473,2507.41,32893.0,41779.91,0.0
666504,9404.45,51593.0,50179.63,20110.6
666556,4897.04,24383.0,29002.84,7526.0
666572,7771.16,21876.0,29750.92,0.0
666597,5658.53,78834.0,24764.41,11794.2
666608,4858.12,21685.0,38628.55,7252.0
666667,9036.66,89382.0,36870.8,4328.0
666680,7422.19,23617.0,30850.69,13101.4
666702,6503.4,22081.0,15662.5,5817.8
666761,8492.7,27804.0,14142.05,5259.2
666877,2839.95,53444.0,36321.12,2546.0
666878,4250.28,0.0,32609.54,11092.2
666933,9033.25,30004.0,38377.65,7068.0
666952,4877.61,0.0,51306.08,25897.0
667041,6131.66,90778.0,40963.49,15065.7
667117,2357.8,0.0,35579.97,16802.3
667157,17857.97,55437.0,3871.0,3838.0
667262,3341.68,0.0,41132.59,6338.0
667275,26223.81,0.0,12430.0,10884.0
667293,3033.41,27369.0,19563.56,12329.1
667314,20604.02,0.0,39287.55,15779.5
667341,5297.92,66203.0,50472.02,11602.8
667356,2155.21,0.0,2895.6,5192.7
667398,21112.54,0.0,8564.46,0.0
667517,5028.74,0.0,14795.0,0.0
667615,4772.94,20993.0,18216.0,0.0
667634,12741.85,73054.0,39336.15,8274.0
667678,10018.66,30720.0,0.0,0.0
667687,4512.2,0.0,2052.0,0.0
667692,5837.53,83308.0,39425.12,3203.0
667718,14741.76,0.0,1550.0,0.0
667767,4880.71,52819.0,43695.55,9360.1
667781,17840.2,0.0,51828.92,3998.0
667798,8743.85,99517.0,2478.0,0.0
667800,32654.84,0.0,0.0,0.0
667860,8535.11,55790.0,23383.4,12999.8
667901,2709.54,58828.0,29582.14,25645.1
667974,12519.8,34179.0,47147.35,0.0
668000,4736.35,0.0,41106.32,9076.3
668020,2654.38,73196.0,40232.23,25174.4
668136,7628.75,0.0,18211.56,3417.0
668213,7507.46,60920.0,19112.0,4640.0
668235,10626.81,27339.0,12539.0,0.0
668253,3230.58,62873.0,35632.44,4931.0
668325,6846.15,0.0,36606.17,0.0
668510,8383.68,68717.0,38869.83,11420.4
668576,5504.14,0.0,23615.9,16485.5
668599,3781.69,46573.0,40448.7,2943.0
668624,5827.41,30228.0,36108.66,15931.7
668692,3981.78,52801.0,42427.86,7505.0
668843,10507.69,20043.0,18749.39,0.0
668865,23866.16,0.0,33161.49,0.0
668959,8205.39,85840.0,35731.64,7436.6
668968,8609.16,79090.0,56514.35,5650.0
668970,2810.46,26790.0,5545.0,0.0
669028,3200.8,0.0,39003.39,14385.5
669065,8382.63,19683.0,42694.91,15147.8
669066,3105.35,97234.0,41064.65,12664.1
669222,2796.87,54655.0,51515.9,4307.0
669368,10901.23,72257.0,29155.71,9667.0
669373,6189.12,0.0,47995.97,46180.5
669493,12128.37,20495.0,647.0,0.0
669501,6791.22,0.0,45808.58,15719.7
669810,6540.2,21156.0,48866.94,24809.7
669812,3746.75,41479.0,56112.03,15453.5
669890,7572.24,12876.0,42761.39,11275.0
669894,22062.55,0.0,34623.64,7976.0
669978,4882.49,80604.0,36008.09,11057.0
670000,20552.62,0.0,55013.31,0.0
670002,19837.31,0.0,23929.6,0.0
670040,4705.59,0.0,30825.48,4427.0
670131,23813.52,88680.0,44067.51,9310.3
670210,2722.99,20867.0,29979.59,8000.8
670215,8798.31,24550.0,51457.61,21318.0
670230,8207.86,0.0,0.0,0.0
670289,5569.46,53565.0,9481.0,0.0
670294,8013.61,43196.0,46289.35,20996.9
670371,5414.32,0.0,34192.17,6676.6
670430,2980.01,13535.0,35844.08,11574.8
670606,8489.84,0.0,39673.55,0.0
670666,41787.9,46587.0,40346.93,5665.0
670686,4291.06,0.0,38311.71,0.0
670751,23515.85,36537.0,43805.58,20575.6
670817,4118.59,69379.0,54643.08,10845.2
670836,19079.1,42754.0,6616.0,3435.0
670939,7752.93,41275.0,33775.32,12841.9
670981,22658.54,23665.0,0.0,0.0
670985,12298.69,17101.0,28960.99,12410.0
671077,9027.87,99002.0,20393.83,5235.0
671115,22217.97,37553.0,45494.93,0.0
671119,2491.32,36631.0,28512.89,10384.3
671173,12324.27,0.0,24823.65,12617.7
671309,11926.75,50234.0,3528.9300000000003,0.0
671359,5619.85,66620.0,8617.0,0.0
671368,3633.05,43334.0,36544.37,23886.5
671383,2485.89,0.0,48935.1,16142.6
671528,4048.72,0.0,29753.52,20636.5
671534,3946.37,0.0,39264.5,19995.1
671628,2897.78,0.0,19690.06,4796.0
671639,5532.75,91212.0,32189.67,5842.0
671764,35850.6,17588.0,15710.0,4044.0
671803,44468.02,32948.0,37471.93,8531.0
671849,16355.31,29439.0,38904.98,8384.0
671906,2829.86,25317.0,0.0,0.0
671911,2472.47,63860.0,22545.84,4909.0
671928,4159.59,0.0,40605.09,12161.7
671933,7859.41,0.0,41998.61,11732.7
672039,8945.69,83761.0,25442.57,11424.7
672089,2457.44,29486.0,32728.79,11812.8
672103,4811.74,0.0,44159.02,31725.8
672170,5261.42,38466.0,42536.79,13581.0
672236,15925.06,34455.0,38953.26,30148.2
672255,3359.24,97576.0,5695.0,0.0
672308,9661.1,0.0,39640.96,16598.4
672336,3886.5,0.0,24883.89,13685.1
672391,5907.08,47306.0,1818.0,0.0
672395,2452.73,32764.0,25789.14,22392.0
672430,7564.61,48381.0,31847.06,16824.9
672431,2872.98,36844.0,34475.71,0.0
672570,8267.12,36881.0,35414.65,3554.0
672582,4171.3,36723.0,0.0,0.0
672600,19228.46,0.0,46368.19,15377.2
672635,7651.1,53330.0,6758.0,3153.0
672649,10390.67,28948.0,6880.0,0.0
672679,5313.44,68558.0,8398.0,0.0
672781,9463.11,69654.0,39082.7,8888.0
672819,8828.93,86721.0,204.0,0.0
672893,5810.63,24860.0,31920.51,5748.0
672904,13083.49,73060.0,47128.16,7730.4
672917,58166.55,61321.0,0.0,0.0
673054,2726.8,31385.0,29750.21,23668.4
673061,4706.68,0.0,11183.39,0.0
673192,7462.93,70263.0,55582.02,8889.1
673301,2086.61,0.0,39215.88,21089.6
673399,5745.94,57740.0,35175.49,5403.6
673401,2945.37,36167.0,43478.7,9689.1
673424,11790.5,25251.0,41668.0,28885.1
673492,6875.61,0.0,11586.0,0.0
673872,5375.66,0.0,6877.0,0.0
673934,4629.0,0.0,25644.51,5415.0
674118,2518.11,86617.0,39651.15,24166.1
674281,7590.91,52348.0,46714.33,11035.2
674327,18065.27,0.0,48921.06,13062.5
674372,3176.87,35551.0,4016.0,0.0
674375,8104.5,0.0,1112.0,2747.0
674394,5016.55,36313.0,42650.44,14660.0
674462,5176.58,23636.0,32284.88,3578.0
674497,7628.75,0.0,33068.91,31224.8
674637,5395.83,70051.0,27301.24,17279.5
674643,2570.24,49304.0,9075.0,0.0
674689,4058.67,0.0,26218.54,0.0
674738,3885.46,0.0,25428.86,12080.2
674781,11790.5,25251.0,23970.38,7210.5
674805,11820.11,86801.0,42644.12,13645.8
674876,7528.09,0.0,9118.0,3935.0
674923,5492.39,74271.0,26588.98,0.0
674933,6878.01,39020.0,48613.71,7467.0
675057,6753.43,44213.0,39776.37,0.0
675104,8300.71,17034.0,42271.7,0.0
675106,4794.48,20862.0,36762.33,12175.2
675204,3199.7,0.0,44516.62,23757.6
675240,13197.93,0.0,0.0,0.0
675243,3303.09,29385.0,41654.75,11236.6
675385,5815.26,76675.0,28148.34,0.0
675405,8714.92,0.0,36750.81,20601.7
675409,27564.74,26410.0,45837.37,0.0
675419,39400.19,0.0,0.0,0.0
675442,17636.42,37109.0,29917.13,4390.9
675457,3746.03,70342.0,29122.11,8094.0
675506,2810.67,73858.0,8399.0,0.0
675516,2887.78,62018.0,44584.74,19403.5
675535,5304.54,0.0,39930.34,42382.4
675538,8622.84,97361.0,34040.59,6808.0
675541,5284.04,61542.0,39244.34,22435.2
675616,8663.55,93485.0,49384.94,34152.6
675651,2574.02,34990.0,47781.32,29669.5
675710,8509.45,0.0,0.0,0.0
675848,2453.57,29735.0,40740.85,0.0
675879,8000.55,63834.0,11204.0,4416.0
675936,11044.43,29696.0,37404.11,20357.4
675956,18853.74,0.0,45338.46,10237.2
676203,7907.13,24666.0,35508.98,10770.8
676289,5780.18,51066.0,24604.89,9216.0
676371,6802.07,47451.0,7424.0,6214.0
676376,4428.03,58577.0,56259.42,8048.4
676406,4306.56,26322.0,28606.09,30547.9
676408,11633.58,39669.0,31683.32,23171.5
676409,5926.73,23091.0,34903.16,29623.5
676585,15102.23,0.0,45747.68,12655.9
676622,3722.37,0.0,38457.48,11411.9
676631,2936.73,27179.0,37821.03,30656.5
676639,8759.59,28280.0,35559.56,4438.4
676669,21504.34,60228.0,37878.09,3536.0
676676,4642.02,0.0,0.0,0.0
676873,2360.6,0.0,30075.93,4846.9
676877,19174.63,74028.0,44977.49,5139.5
676941,12880.75,24571.0,58299.76,44522.4
677045,12349.7,67248.0,37310.5,15284.6
677068,3486.7,0.0,36473.54,10247.3
677141,2162.42,0.0,54317.88,7038.0
677153,2561.58,0.0,0.0,0.0
677174,2730.97,24967.0,42520.0,7297.9
677213,2936.73,27179.0,28442.73,23416.7
677217,23086.36,69240.0,45182.1,36020.2
677218,2319.82,14660.0,26904.24,0.0
677292,9035.67,34337.0,0.0,0.0
677322,3548.07,0.0,40872.91,21363.6
677329,18688.31,0.0,18646.04,3959.0
677335,9928.99,75716.0,16473.0,5584.0
677404,22256.69,23444.0,36874.07,6980.6
677435,5123.2,22338.0,31116.88,13105.0
