Loyalty#,Income,Days_in_prog,Location_cluster
586401,0.0,408.0,1
586446,0.0,1312.0,4
586542,22886.0,1008.0,4
586686,67780.0,657.0,4
586711,35461.0,2094.0,4
586734,71210.0,577.0,2
586753,95140.0,1485.0,2
586870,99180.0,1043.0,2
586891,0.0,893.0,2
586944,79192.0,1332.0,2
587136,64270.0,1278.0,1
587196,67467.0,216.0,4
587284,0.0,360.0,1
587378,79090.0,47.0,4
587420,0.0,2295.0,2
587480,21603.0,1806.0,1
587543,58557.0,183.0,4
587591,38713.0,2072.0,2
587619,68401.0,2439.0,0
587623,25472.0,840.0,1
587633,15585.0,236.0,2
587769,23059.0,9.0,1
587800,0.0,1141.0,0
587867,64642.0,230.0,5
588015,30535.0,1209.0,4
588095,91245.0,2134.0,2
588220,27800.0,2045.0,2
588237,60021.0,1861.0,4
588292,25983.0,243.0,4
588445,37703.0,1810.0,2
588516,52220.0,958.0,1
588657,45404.0,1425.0,6
588789,59644.0,1010.0,1
588864,29418.0,70.0,3
588917,56343.0,1043.0,1
588943,0.0,243.0,1
588980,0.0,1485.0,4
588993,49467.0,150.0,0
589074,0.0,122.0,4
589101,61844.0,2233.0,1
589394,80985.0,2217.0,1
589427,0.0,400.0,1
589430,74034.0,243.0,4
589466,0.0,1191.0,2
589580,18375.0,1221.0,2
589745,13542.0,2171.0,6
589765,99189.0,2070.0,1
589795,37722.0,1026.0,5
589818,0.0,2303.0,3
589840,0.0,1507.0,0
590012,41479.0,245.0,1
590025,0.0,377.0,1
590098,0.0,1721.0,2
590246,0.0,1795.0,2
590280,0.0,1804.0,1
590301,63147.0,2270.0,2
590393,60884.0,87.0,4
590485,0.0,2259.0,4
590514,60221.0,2262.0,4
590621,0.0,39.0,5
590647,41951.0,2003.0,2
590727,0.0,245.0,2
590752,99934.0,1204.0,5
590778,63401.0,525.0,4
590936,48117.0,1886.0,4
590981,0.0,573.0,4
590989,54840.0,2155.0,0
591174,0.0,420.0,5
591234,36733.0,70.0,1
591272,28919.0,2335.0,5
591367,0.0,623.0,1
591377,86584.0,919.0,5
591414,34337.0,298.0,1
591476,0.0,2327.0,2
591547,39783.0,2362.0,1
591576,0.0,2236.0,4
591579,27166.0,135.0,1
591608,66933.0,2185.0,2
591641,52440.0,539.0,0
591731,26599.0,1922.0,1
591758,25820.0,1996.0,3
591841,0.0,1480.0,1
591854,37435.0,1822.0,0
592003,39547.0,294.0,3
592034,99845.0,325.0,2
592064,0.0,427.0,2
592088,0.0,1317.0,4
592145,77235.0,1454.0,4
592213,82887.0,243.0,1
592218,59665.0,515.0,1
592251,73359.0,2048.0,2
592302,0.0,461.0,4
592350,84495.0,681.0,1
592431,75313.0,1725.0,5
592485,40858.0,2302.0,4
592515,58498.0,2306.0,0
592532,63860.0,2332.0,3
592966,41829.0,2183.0,1
592992,0.0,2000.0,1
593007,0.0,1844.0,4
593039,84417.0,389.0,1
593116,26790.0,1490.0,4
593190,87957.0,2146.0,4
593252,26849.0,1095.0,4
593277,0.0,370.0,0
593327,12459.0,603.0,1
593340,26334.0,2149.0,3
593386,76549.0,303.0,0
593421,26056.0,970.0,4
593506,50044.0,1986.0,1
593651,21033.0,1484.0,2
593684,24887.0,1354.0,4
593710,0.0,1691.0,3
593781,0.0,2317.0,5
593868,60234.0,899.0,4
593885,26811.0,32.0,5
594028,0.0,2384.0,1
594044,42677.0,206.0,4
594200,0.0,23.0,4
594468,0.0,433.0,3
594598,31794.0,299.0,1
594606,82477.0,245.0,1
594626,33811.0,545.0,4
594636,0.0,221.0,1
594649,23941.0,2366.0,4
594672,64541.0,1513.0,1
594681,67616.0,1576.0,1
594997,48696.0,822.0,4
595024,36812.0,2325.0,4
595027,26876.0,562.0,4
595028,74284.0,1242.0,2
595083,49564.0,1383.0,4
595169,22814.0,2370.0,2
595215,32808.0,1085.0,5
595235,24672.0,1112.0,2
595236,39618.0,235.0,4
595320,0.0,2187.0,2
595323,16618.0,1146.0,1
595325,26877.0,1867.0,2
595334,42259.0,179.0,4
595529,98118.0,242.0,4
595624,26313.0,62.0,4
595658,29815.0,2110.0,3
595681,65795.0,1350.0,5
595747,49564.0,1032.0,0
595775,22981.0,21.0,3
595965,0.0,2139.0,5
595978,22520.0,578.0,1
595980,15616.0,1064.0,1
596004,0.0,2168.0,2
596033,13789.0,405.0,5
596153,0.0,1771.0,0
596171,0.0,193.0,4
596173,33901.0,243.0,4
596179,25927.0,1738.0,3
596297,52130.0,413.0,0
596327,0.0,1093.0,4
596390,59537.0,628.0,5
596462,0.0,288.0,1
596544,0.0,304.0,4
596586,77095.0,1967.0,2
596674,74583.0,1805.0,4
596787,36737.0,967.0,0
596818,88854.0,1905.0,1
596911,73716.0,1985.0,2
597023,64816.0,1839.0,2
597124,0.0,1226.0,3
597156,73168.0,331.0,2
597189,0.0,597.0,2
597191,0.0,1097.0,5
597197,88264.0,1143.0,1
597209,11652.0,1712.0,3
597228,34549.0,1016.0,1
597237,0.0,1643.0,2
597267,89284.0,2292.0,1
597294,72389.0,331.0,4
597300,52275.0,2465.0,5
597313,28879.0,1904.0,3
597522,0.0,242.0,3
597532,0.0,1104.0,1
597630,0.0,490.0,4
597837,55037.0,2046.0,3
597897,0.0,208.0,2
597981,22849.0,782.0,1
598016,78596.0,960.0,2
598059,92717.0,1005.0,2
598258,77693.0,624.0,2
598360,51643.0,2347.0,0
598364,50052.0,718.0,1
598369,23496.0,1988.0,1
598398,39658.0,778.0,2
598705,32046.0,1535.0,1
598706,68131.0,1543.0,1
598711,17101.0,384.0,3
598760,44207.0,2079.0,0
598799,35596.0,1446.0,2
599078,0.0,404.0,7
599145,81538.0,1176.0,0
599184,57517.0,602.0,0
599341,31409.0,1134.0,4
599369,74916.0,2050.0,3
599372,0.0,1963.0,1
599394,59207.0,225.0,5
599442,0.0,677.0,2
599483,11652.0,1780.0,4
599491,75090.0,1037.0,1
599560,65636.0,536.0,2
599746,0.0,2244.0,1
599778,36900.0,277.0,4
599873,60752.0,220.0,6
599925,83926.0,394.0,0
600013,48938.0,366.0,4
600021,26023.0,243.0,2
600063,58842.0,2063.0,2
600220,0.0,2423.0,1
600302,14030.0,677.0,2
600309,85367.0,269.0,1
600432,59821.0,726.0,4
600482,75490.0,1511.0,4
600541,84306.0,132.0,1
600563,21102.0,1126.0,2
600598,0.0,1095.0,3
600651,40901.0,2403.0,1
600664,38961.0,2403.0,0
600712,11432.0,603.0,2
600746,22705.0,1740.0,5
600756,0.0,2384.0,4
600785,28519.0,885.0,3
600792,66378.0,448.0,2
600820,24368.0,2380.0,4
600884,0.0,1832.0,4
600914,18768.0,2117.0,1
600923,34335.0,1320.0,4
601027,64571.0,1570.0,2
601068,0.0,450.0,1
601105,31283.0,2295.0,0
601131,19724.0,1053.0,7
601143,13037.0,2310.0,3
601167,0.0,1255.0,1
601332,61726.0,614.0,4
601341,0.0,1487.0,0
601407,55897.0,1204.0,1
601448,25632.0,683.0,0
601583,15680.0,565.0,5
601586,86148.0,2374.0,5
601597,50470.0,1601.0,4
601625,22907.0,286.0,2
601626,0.0,857.0,3
601681,0.0,1203.0,3
601775,0.0,997.0,0
601834,72874.0,1004.0,1
601940,34612.0,1258.0,1
601997,80540.0,75.0,4
602014,27982.0,2269.0,2
602043,39049.0,44.0,4
602068,14170.0,530.0,1
602086,35666.0,879.0,1
602150,79494.0,955.0,1
602176,60475.0,636.0,4
602213,50407.0,1371.0,1
602222,23650.0,557.0,1
602275,67060.0,244.0,1
602346,32627.0,1849.0,1
602361,23241.0,1824.0,4
602384,34200.0,243.0,4
602574,49673.0,698.0,2
602585,28613.0,2295.0,4
602587,49304.0,1421.0,1
602649,20178.0,1404.0,0
602685,39335.0,1186.0,1
602694,12902.0,134.0,4
602783,58300.0,1131.0,3
602900,58206.0,1751.0,4
602931,70521.0,1344.0,4
603005,50985.0,272.0,1
603009,0.0,316.0,4
603050,0.0,243.0,1
603070,82611.0,293.0,2
603077,17705.0,1802.0,1
603079,28334.0,2411.0,5
603082,91603.0,240.0,4
603248,0.0,242.0,2
603371,25965.0,505.0,1
603407,23277.0,1148.0,1
603433,0.0,80.0,2
603446,93485.0,2224.0,4
603531,47824.0,2420.0,0
603539,92456.0,1435.0,2
603545,26746.0,523.0,2
603587,37530.0,1499.0,2
603653,40082.0,266.0,4
603658,72421.0,1222.0,4
603674,0.0,2276.0,2
603739,39815.0,990.0,1
603744,0.0,1790.0,2
603775,0.0,1739.0,4
603968,0.0,560.0,2
604019,0.0,1201.0,1
604039,50406.0,1277.0,2
604076,0.0,244.0,1
604077,93308.0,133.0,0
604116,90156.0,276.0,2
604274,0.0,1412.0,1
604328,31535.0,1.0,1
604332,60233.0,864.0,2
604436,24910.0,70.0,6
604461,48115.0,2035.0,1
604470,0.0,1202.0,2
604471,23091.0,658.0,2
604510,58645.0,294.0,0
604526,96765.0,1544.0,4
604630,40870.0,245.0,4
604645,0.0,458.0,1
604681,0.0,2102.0,4
604724,22436.0,2165.0,5
604772,80927.0,1279.0,4
604783,96306.0,408.0,5
604792,24067.0,621.0,4
604822,85023.0,49.0,3
604825,25632.0,2.0,1
604839,48608.0,243.0,4
604870,12160.0,2209.0,1
604943,63568.0,1982.0,1
605127,20978.0,1242.0,4
605134,0.0,1719.0,1
605184,23638.0,718.0,4
605269,28657.0,2032.0,5
605320,24182.0,1919.0,1
605322,0.0,1988.0,4
605341,0.0,2054.0,0
605343,88663.0,694.0,2
605421,0.0,224.0,4
605500,0.0,1069.0,4
605505,0.0,1016.0,0
605723,0.0,1816.0,0
605761,79271.0,2003.0,0
605768,37282.0,18.0,4
605787,19614.0,1276.0,1
605790,15752.0,1639.0,5
605803,0.0,1280.0,1
605849,26849.0,707.0,3
605874,67881.0,410.0,4
605877,0.0,741.0,1
605907,60934.0,1150.0,2
605926,34322.0,1837.0,2
606004,60970.0,209.0,0
606026,31842.0,1255.0,2
606060,25147.0,1772.0,1
606074,25407.0,241.0,4
606076,61846.0,40.0,5
606117,47197.0,64.0,5
606214,34665.0,2025.0,1
606344,54539.0,244.0,1
606371,23206.0,1705.0,4
606396,0.0,244.0,1
606455,76594.0,1750.0,0
606563,48866.0,1843.0,3
606600,96018.0,1921.0,1
606712,56005.0,1261.0,4
606811,90778.0,2418.0,1
606846,69906.0,686.0,1
606852,50071.0,2091.0,2
606875,0.0,1604.0,2
606877,0.0,1042.0,2
606962,24584.0,483.0,1
606989,26057.0,2111.0,3
607115,44369.0,1924.0,4
607117,56980.0,2224.0,3
607123,0.0,236.0,1
607266,40964.0,2.0,2
607275,13512.0,2064.0,1
607292,0.0,1853.0,0
607347,23474.0,521.0,3
607405,55911.0,1914.0,4
607453,28559.0,1909.0,4
607480,0.0,759.0,2
607489,34927.0,672.0,2
607538,59414.0,395.0,1
607548,0.0,1654.0,2
607555,26057.0,2292.0,1
607565,46587.0,2089.0,0
607588,37050.0,281.0,1
607662,0.0,1084.0,2
607696,0.0,2101.0,4
607752,56334.0,678.0,4
607769,0.0,258.0,1
607847,84551.0,416.0,4
607856,24152.0,2440.0,4
607885,25703.0,1661.0,1
607993,52796.0,1425.0,4
607997,88340.0,623.0,3
608070,0.0,1214.0,2
608087,22821.0,2090.0,2
608116,0.0,764.0,5
608159,33291.0,671.0,0
608241,89158.0,882.0,3
608326,0.0,374.0,3
608370,0.0,2143.0,1
608384,0.0,2408.0,2
608419,26540.0,1689.0,4
608493,0.0,2083.0,1
608504,75651.0,2359.0,2
608508,0.0,1866.0,3
608517,0.0,1515.0,1
608537,23376.0,189.0,1
608601,72859.0,1911.0,4
608605,26312.0,2279.0,3
608739,0.0,1000.0,4
608758,43578.0,1994.0,4
608850,73268.0,1394.0,5
608974,24910.0,2270.0,5
609009,60934.0,795.0,4
609072,15587.0,613.0,4
609174,24581.0,1145.0,4
609184,20472.0,1989.0,4
609296,62192.0,1442.0,2
609532,47406.0,2133.0,1
609650,74713.0,410.0,0
609664,94125.0,125.0,2
609667,0.0,638.0,2
609730,18834.0,881.0,0
609778,36068.0,1045.0,1
609878,46922.0,567.0,1
609971,90751.0,851.0,2
610096,69161.0,804.0,4
610393,79487.0,1761.0,3
610432,20455.0,653.0,1
610465,68343.0,738.0,2
610482,20976.0,2450.0,1
610573,50909.0,1928.0,2
610585,96263.0,1575.0,1
610631,72885.0,361.0,2
610684,0.0,2214.0,1
610860,72672.0,464.0,1
610916,76608.0,194.0,3
610946,34220.0,754.0,0
611029,34226.0,398.0,5
611046,0.0,243.0,4
611051,0.0,1013.0,1
611084,31226.0,636.0,4
611086,76357.0,648.0,2
611247,93854.0,2326.0,4
611356,48056.0,2419.0,3
611366,45586.0,523.0,3
611415,0.0,2084.0,3
611436,75988.0,1745.0,1
611464,0.0,1465.0,2
611481,83102.0,608.0,1
611538,66943.0,1163.0,1
611582,55217.0,1710.0,4
611618,0.0,1553.0,4
611667,49530.0,281.0,2
611673,0.0,1449.0,2
611689,24882.0,1409.0,4
611765,79628.0,336.0,4
611817,0.0,1040.0,1
611873,0.0,1157.0,4
611990,93558.0,2434.0,2
612013,31196.0,245.0,4
612019,40864.0,210.0,2
612060,0.0,1628.0,1
612074,0.0,571.0,2
612122,0.0,2177.0,1
612140,21988.0,1786.0,2
612144,0.0,2088.0,0
612162,34337.0,575.0,4
612186,0.0,2382.0,4
612233,36088.0,1390.0,2
612269,35973.0,1648.0,1
612294,43540.0,544.0,4
612311,33746.0,577.0,0
612339,11689.0,684.0,2
612370,0.0,255.0,3
612488,27681.0,1101.0,4
612510,72672.0,688.0,5
612555,76157.0,1163.0,4
612595,77485.0,68.0,4
612650,0.0,1309.0,1
612664,27681.0,884.0,4
612703,0.0,1085.0,4
612719,26100.0,2349.0,2
612742,31320.0,824.0,5
612795,0.0,1696.0,6
612834,65473.0,1493.0,1
612905,0.0,1401.0,1
612955,42247.0,1396.0,4
612963,32893.0,60.0,1
612995,58187.0,1331.0,4
613076,0.0,1730.0,2
613185,62082.0,1214.0,0
613195,40506.0,679.0,4
613234,19065.0,2326.0,2
613265,54495.0,1100.0,1
613303,69446.0,2165.0,1
613546,0.0,730.0,4
613709,0.0,25.0,1
613747,95697.0,870.0,4
613804,0.0,915.0,1
613860,0.0,251.0,1
613908,0.0,2291.0,2
613925,83527.0,245.0,4
614000,22354.0,883.0,2
614063,0.0,1034.0,4
614100,33201.0,2128.0,2
614106,77993.0,1929.0,2
614122,30216.0,1132.0,1
614164,47221.0,2147.0,1
614219,0.0,698.0,2
614221,20396.0,347.0,5
614246,0.0,2420.0,5
614307,57938.0,583.0,3
614350,59601.0,1179.0,2
614373,92296.0,2184.0,2
614377,0.0,207.0,2
614379,0.0,1788.0,0
614428,60804.0,3.0,1
614441,28919.0,1940.0,1
614574,32646.0,372.0,0
614634,49682.0,678.0,1
614720,24976.0,13.0,1
614721,71391.0,293.0,3
614782,31972.0,438.0,4
614787,39469.0,831.0,2
614810,59974.0,1087.0,3
614830,0.0,2259.0,1
614871,61486.0,67.0,0
615022,20852.0,2020.0,0
615054,61080.0,1799.0,1
615131,68343.0,2175.0,4
615201,0.0,2071.0,1
615214,81568.0,2071.0,2
615244,28363.0,579.0,2
615251,0.0,1361.0,4
615327,71024.0,451.0,1
615385,85210.0,244.0,2
615394,23228.0,52.0,1
615411,0.0,1387.0,1
615439,14957.0,2148.0,0
615528,21006.0,2388.0,1
615529,0.0,694.0,5
615561,0.0,1030.0,1
615578,0.0,2360.0,4
615617,88495.0,1899.0,1
615662,0.0,1236.0,1
615673,26802.0,1227.0,2
615678,49648.0,476.0,1
615826,0.0,1153.0,3
615854,75644.0,1203.0,2
615945,79189.0,222.0,5
615989,27289.0,666.0,3
616083,34990.0,2004.0,4
616137,30761.0,243.0,2
616162,49009.0,729.0,1
616183,36060.0,244.0,4
616207,0.0,143.0,4
616220,14232.0,1021.0,3
616226,35456.0,1826.0,3
616342,44428.0,1695.0,1
616350,56342.0,493.0,4
616374,50461.0,244.0,3
616416,48015.0,2047.0,2
616447,23599.0,235.0,1
616500,24067.0,1849.0,2
616522,39854.0,15.0,3
616611,70950.0,563.0,5
616641,67798.0,115.0,1
616650,72421.0,1514.0,4
616667,27972.0,1741.0,2
616722,78618.0,2332.0,5
616739,69263.0,1126.0,1
616746,37433.0,393.0,1
616835,37675.0,302.0,2
616857,0.0,681.0,1
616875,44788.0,2225.0,2
616920,23235.0,1602.0,3
616956,22076.0,191.0,4
617008,73742.0,2351.0,4
617079,62815.0,877.0,2
617099,95733.0,1817.0,2
617108,0.0,244.0,4
617171,0.0,1743.0,1
617263,0.0,2447.0,4
617296,59130.0,1870.0,0
617326,29808.0,2305.0,4
617348,73054.0,1449.0,2
617447,87128.0,1765.0,1
617471,72766.0,1699.0,0
617484,15142.0,1086.0,0
617489,13663.0,232.0,4
617516,49714.0,508.0,5
617670,0.0,2083.0,2
617916,44230.0,871.0,2
617960,31278.0,1492.0,1
618022,30027.0,1448.0,2
618089,57883.0,413.0,1
618100,0.0,1828.0,0
618112,0.0,1365.0,2
618124,98473.0,1340.0,5
618226,22886.0,180.0,1
618300,68074.0,1833.0,1
618302,0.0,2332.0,0
618309,64014.0,955.0,4
618329,56270.0,2052.0,4
618379,0.0,2413.0,7
618390,67197.0,1833.0,2
618409,70737.0,1052.0,1
618461,0.0,1298.0,5
618494,0.0,480.0,1
618523,13207.0,1394.0,1
618524,24964.0,1864.0,1
618601,0.0,709.0,1
618656,12495.0,625.0,1
618719,25506.0,1889.0,2
618731,74015.0,991.0,1
618817,81410.0,1198.0,1
618823,43860.0,1079.0,5
618824,18129.0,1176.0,3
618830,69276.0,1694.0,1
618871,0.0,243.0,4
618877,0.0,132.0,1
618886,64255.0,2017.0,4
619141,51523.0,244.0,4
619268,80681.0,1633.0,4
619337,84429.0,148.0,4
619404,0.0,990.0,2
619483,0.0,1433.0,2
619537,69841.0,1847.0,1
619548,64801.0,653.0,0
619596,49419.0,243.0,2
619693,70882.0,1627.0,4
619826,44428.0,1891.0,4
619840,87473.0,1969.0,3
619916,0.0,862.0,4
619920,13199.0,1892.0,4
620078,62873.0,297.0,3
620084,41045.0,584.0,1
620094,18665.0,956.0,3
620122,28513.0,2236.0,1
620406,0.0,2355.0,2
620446,54230.0,2040.0,5
620465,0.0,2355.0,1
620480,0.0,800.0,2
620563,20228.0,1179.0,2
620584,0.0,2023.0,4
620587,37929.0,8.0,2
620674,59630.0,83.0,0
620741,24711.0,492.0,4
620792,23401.0,122.0,2
620858,26118.0,1445.0,1
620969,22705.0,211.0,4
620990,0.0,219.0,1
621006,30622.0,1120.0,4
621072,58345.0,325.0,4
621093,80129.0,962.0,4
621180,0.0,1482.0,4
621190,20305.0,1077.0,1
621218,44712.0,1209.0,1
621279,0.0,938.0,1
621583,21629.0,2224.0,2
621695,65794.0,1225.0,1
621731,70263.0,2096.0,4
621750,75963.0,1613.0,7
621814,75648.0,1472.0,4
621823,31356.0,360.0,4
621832,60920.0,1759.0,5
621876,40675.0,2222.0,3
621940,19096.0,478.0,2
621951,43916.0,852.0,1
622006,21861.0,1406.0,5
622019,0.0,1216.0,0
622036,57031.0,112.0,4
622171,31562.0,210.0,4
622269,21342.0,221.0,5
622302,39910.0,191.0,4
622324,0.0,2257.0,1
622334,0.0,896.0,0
622527,24195.0,931.0,1
622610,0.0,2159.0,3
622632,85470.0,58.0,4
622697,0.0,526.0,4
622776,17109.0,469.0,1
622794,48885.0,63.0,2
622801,40870.0,243.0,1
622822,66371.0,423.0,1
622883,44342.0,2290.0,4
622906,0.0,2059.0,3
622953,27357.0,250.0,4
622975,39192.0,2179.0,6
622992,43072.0,55.0,5
623008,0.0,220.0,4
623071,0.0,444.0,1
623144,63633.0,1891.0,3
623154,58206.0,244.0,2
623222,72608.0,1320.0,0
623327,72258.0,564.0,1
623341,59961.0,245.0,1
623478,70492.0,2397.0,1
623537,64749.0,1159.0,5
623569,0.0,2273.0,5
623654,41185.0,313.0,2
623688,18375.0,968.0,1
623861,0.0,1103.0,2
623903,84574.0,861.0,2
623946,94310.0,138.0,2
624065,56410.0,936.0,1
624216,0.0,671.0,1
624407,68086.0,1503.0,4
624463,29735.0,1408.0,1
624485,82210.0,477.0,1
624487,44428.0,2004.0,1
624528,17453.0,478.0,1
624569,32116.0,242.0,4
624621,92593.0,2430.0,5
624704,21604.0,236.0,5
624881,78804.0,574.0,1
624929,50200.0,2277.0,5
624935,57394.0,1147.0,2
624980,34498.0,1126.0,2
625033,66661.0,2056.0,6
625123,28142.0,1937.0,6
625183,32967.0,1388.0,7
625318,53093.0,122.0,1
625320,0.0,297.0,1
625434,88454.0,1360.0,2
625451,89129.0,1373.0,5
625458,0.0,1232.0,2
625497,27839.0,2370.0,4
625524,45506.0,1920.0,1
625557,47589.0,2021.0,4
625599,28137.0,30.0,4
625621,53078.0,1445.0,1
625784,53390.0,920.0,2
625859,0.0,2171.0,2
625870,40864.0,1975.0,1
625945,85956.0,952.0,3
626030,0.0,665.0,1
626046,0.0,157.0,1
626068,77094.0,164.0,5
626070,26004.0,10.0,4
626149,44634.0,2114.0,1
626211,66081.0,1779.0,3
626217,38702.0,2385.0,1
626312,73205.0,261.0,5
626326,82534.0,2164.0,4
626474,24164.0,2238.0,2
626510,47272.0,243.0,1
626542,58557.0,712.0,5
626560,38898.0,286.0,2
626664,0.0,1318.0,1
626746,25949.0,551.0,2
626762,82763.0,425.0,4
626767,0.0,422.0,2
626973,0.0,1233.0,5
627107,0.0,245.0,1
627191,16511.0,244.0,2
627244,34137.0,245.0,2
627354,91354.0,1363.0,2
627373,22283.0,117.0,4
627428,11489.0,968.0,5
627485,0.0,2142.0,6
627489,0.0,1948.0,0
627502,33305.0,209.0,2
627568,64195.0,1592.0,4
627670,32627.0,728.0,5
627778,0.0,624.0,2
627791,0.0,1963.0,2
627826,21881.0,2047.0,4
627869,0.0,1125.0,2
627893,90156.0,1356.0,4
627913,33681.0,242.0,0
627915,55390.0,1513.0,5
627970,60087.0,759.0,3
628017,20132.0,2077.0,4
628081,20532.0,2041.0,0
628096,79189.0,2429.0,1
628130,88545.0,1367.0,2
628169,29899.0,1368.0,0
628180,40774.0,1375.0,4
628211,82477.0,909.0,4
628258,28884.0,880.0,1
628320,25820.0,2349.0,7
628409,58729.0,1973.0,3
628431,0.0,743.0,1
628452,31532.0,127.0,2
628475,0.0,1153.0,3
628533,98192.0,853.0,2
628578,43244.0,1912.0,1
628596,79065.0,1149.0,4
628618,16181.0,1277.0,2
628669,0.0,2442.0,3
628837,24314.0,110.0,1
628840,0.0,188.0,2
628844,0.0,883.0,3
628860,26432.0,2264.0,4
628917,65876.0,969.0,4
628924,0.0,1036.0,0
628952,33555.0,1247.0,5
629177,39062.0,2061.0,2
629267,66367.0,51.0,1
629299,0.0,2168.0,2
629341,58357.0,492.0,0
629394,25251.0,462.0,4
629410,72302.0,2110.0,0
629642,70446.0,1732.0,2
629706,33462.0,1266.0,0
629753,65709.0,1603.0,3
629966,75556.0,97.0,4
629995,60689.0,97.0,1
630034,0.0,489.0,2
630071,0.0,1277.0,1
630209,0.0,525.0,1
630265,93011.0,1137.0,1
630290,0.0,216.0,5
630320,76694.0,1174.0,1
630338,20832.0,1174.0,1
630396,16513.0,2317.0,1
630588,0.0,1065.0,2
630694,46900.0,244.0,0
630711,62575.0,1700.0,3
630869,0.0,888.0,1
630880,71794.0,1201.0,1
630920,65706.0,321.0,1
631051,0.0,1420.0,2
631070,61807.0,321.0,4
631100,22828.0,37.0,2
631200,98451.0,913.0,2
631232,46143.0,12.0,1
631369,37256.0,1265.0,4
631379,61200.0,979.0,2
631406,51906.0,564.0,2
631442,83632.0,52.0,3
631543,69161.0,1552.0,4
631557,61990.0,1517.0,2
631583,35149.0,2297.0,1
631661,31530.0,888.0,3
631683,0.0,2335.0,1
631704,0.0,1656.0,5
631714,18495.0,2366.0,2
631801,51950.0,244.0,2
631821,23401.0,1611.0,1
631839,71034.0,1890.0,1
631853,42303.0,2324.0,5
631854,78046.0,1652.0,2
631869,0.0,1612.0,1
632097,41503.0,765.0,2
632103,52782.0,2029.0,6
632130,37138.0,2316.0,1
632199,36032.0,975.0,4
632352,33157.0,540.0,2
632398,59789.0,1957.0,1
632399,51408.0,618.0,4
632435,25965.0,458.0,4
632515,73478.0,302.0,2
632556,22547.0,1198.0,5
632638,0.0,1634.0,1
632720,58493.0,2433.0,2
632793,20079.0,923.0,4
632816,85185.0,290.0,4
632826,0.0,658.0,1
632951,0.0,173.0,5
632974,86642.0,139.0,0
632981,55800.0,629.0,3
633067,26161.0,243.0,1
633135,0.0,1621.0,2
633140,62803.0,1476.0,2
633162,50876.0,135.0,2
633202,79681.0,1772.0,2
633299,63786.0,872.0,1
633330,0.0,775.0,1
633332,26787.0,205.0,1
633339,0.0,18.0,4
633458,0.0,1342.0,4
633490,29462.0,243.0,1
633627,66457.0,1589.0,1
633631,43282.0,2188.0,4
633640,17449.0,1871.0,4
633734,29730.0,243.0,0
633749,44552.0,2176.0,1
633787,36328.0,667.0,2
633861,24967.0,2170.0,3
633910,0.0,235.0,4
633938,28432.0,1714.0,0
633992,24550.0,1662.0,2
633999,70828.0,369.0,0
634181,14973.0,1251.0,2
634185,40968.0,485.0,2
634269,0.0,1014.0,3
634386,0.0,740.0,1
634392,40658.0,564.0,4
634418,0.0,655.0,1
634423,28215.0,823.0,3
634503,0.0,2380.0,2
634615,0.0,305.0,2
634727,0.0,582.0,4
634807,0.0,2326.0,5
634850,87313.0,1120.0,1
634900,41418.0,1674.0,4
634916,0.0,587.0,0
635026,43184.0,245.0,1
635084,51584.0,1760.0,1
635162,74015.0,2444.0,2
635225,63774.0,1375.0,2
635249,0.0,1728.0,2
635302,22319.0,313.0,0
635334,74560.0,498.0,1
635398,80550.0,243.0,2
635509,31506.0,390.0,4
635517,28523.0,240.0,4
635531,31972.0,2096.0,2
635616,30857.0,1963.0,1
635715,33409.0,2006.0,2
635719,0.0,2176.0,4
635805,63624.0,242.0,1
635907,38008.0,232.0,2
636000,42460.0,914.0,4
636012,72608.0,2293.0,4
636017,68787.0,341.0,4
636045,25358.0,2156.0,4
636177,15850.0,2394.0,2
636206,0.0,69.0,0
636213,0.0,2150.0,3
636293,31986.0,2403.0,0
636413,80864.0,978.0,1
636505,27228.0,1280.0,4
636533,13789.0,123.0,1
636673,12180.0,1382.0,3
636745,78879.0,457.0,5
636749,0.0,1537.0,4
636753,92107.0,648.0,3
636813,32214.0,1382.0,1
636965,0.0,537.0,0
637100,17870.0,812.0,5
637151,61200.0,1222.0,1
637235,47481.0,245.0,7
637249,0.0,1958.0,1
637396,52951.0,2223.0,0
637453,0.0,544.0,0
637532,24432.0,1571.0,3
637580,94137.0,2161.0,4
637641,0.0,2024.0,2
637655,35637.0,2260.0,1
637687,27179.0,942.0,2
637721,0.0,605.0,4
637760,25905.0,1323.0,1
637765,62506.0,1084.0,6
637927,0.0,94.0,4
637986,39278.0,2078.0,0
638004,76081.0,471.0,4
638085,74212.0,8.0,1
638152,0.0,2267.0,5
638162,90985.0,2302.0,1
638207,0.0,1622.0,2
638237,96306.0,551.0,1
638253,24910.0,1139.0,4
638264,59597.0,222.0,0
638368,23904.0,1879.0,4
638389,43383.0,1562.0,1
638466,62902.0,2436.0,2
638469,26608.0,279.0,1
638495,33651.0,2173.0,2
638506,63297.0,925.0,2
638528,50335.0,896.0,1
638602,58577.0,1119.0,1
638618,61064.0,1592.0,1
638685,93383.0,2249.0,1
638732,35979.0,1480.0,1
638733,0.0,2189.0,2
638740,79797.0,137.0,5
638754,41336.0,40.0,2
638804,21907.0,1555.0,2
639116,20588.0,244.0,4
639117,63221.0,703.0,1
639145,0.0,2458.0,5
639258,0.0,516.0,4
639346,0.0,20.0,4
639383,20597.0,82.0,1
639419,84811.0,770.0,1
